Total Water Withdrawals (bcm),GDP (current US$),Agriculture Water Withdrawals (%),Water Stress Level (%),Domestic Water Withdrawals (%),Water Productivity (2015 US$ GDP per cubic meter),Average Precipitation (mm per year),Renewable Internal Water Resources (bcm),Industry Water Withdrawals (%),Total Population,Year,Country
63.16666667,1.66085E+12,19.93957704,4.017098637,20.24169184,20.54968654,460,4312,59.81873112,142742366,2008,Russian Federation
0.0141,1061640741,14.89361702,7.05,85.10638298,73.35468042,2350,0.2,0,119966,2016,Grenada
13.4575,11551819618,95.89212873,11.26150628,2.91364545,0.749163579,1513,337,1.194225819,22348158,2011,Madagascar
0.582,1098425901,94.50171821,11.17511521,5.326460481,3.702814521,384,2.8,0.171821306,2831732,2005,Eritrea
1.572,20265559484,73.28244275,2.835497836,18.44783715,10.51343708,1020,80.2,8.269720102,13792086,2010,Zambia
5.451,35777570136,82.02925046,30.20948792,13.23583181,7.755516616,1410,23.5,4.734917733,9164768,2005,Dominican Republic
0.637,32387183845,40.65934066,5.82799634,51.49136578,50.84330274,1180,39,7.849293564,37477356,2015,Uganda
0.0051375,870030468.6,0,17.125,96.6469428,364.7087866,1972,0.03,3.353057199,287324,2001,Maldives
0.9036,39892551149,53.12709511,100.077528,43.76017623,43.55523778,111,0.682,3.112728666,9964656,2016,Jordan
65.9926,48364250944,78.78787879,92.68623596,6.515151515,1.544398099,216,35.2,14.6969697,24628858,2000,Iraq
79.3,4.93084E+12,67.71752837,36.45977011,18.4110971,57.42076188,1668,430,13.87137453,126972000,2017,Japan
12.946,88012262257,87.36289201,90.78541374,6.218136876,6.908981034,1712,52.8,6.418971111,21203000,2016,Sri Lanka
9.222,46066101951,12.92561267,8.634023032,20.1691607,12.36184629,637,42.38,66.90522663,21730496,2002,Romania
23.542,1.81667E+11,63.16420296,32.6518724,14.74230923,8.967248834,250,64.35,22.09348781,18513673,2019,Kazakhstan
0.875,1.00958E+11,3.466178042,19.53561063,24.30905482,108.3448681,2054,7.1,72.22476714,3193354,2018,Puerto Rico
41.88601818,7.44773E+11,8.524423031,4.313699092,13.60635385,27.78277613,537,2850,77.86922312,30685730,2000,Canada
25.41473333,3534803922,96.51866335,130.9362871,2.396906906,0.424277459,161,1.405,1.084429741,4635094,2001,Turkmenistan
0.1459,3398419600,8.430431803,0.264311594,54.96915696,21.77447573,2391,200,36.60041124,4706097,2016,Liberia
3.565,31317828584,90.74333801,169.7619048,7.433380084,10.7896975,167,2.1,1.823281907,29274002,2016,"Yemen, Rep."
0.20754,1448536631,22.01985159,0.484906542,51.98997784,12.28321735,2526,160,25.99017057,5533329,2004,Sierra Leone
0.13,12701655846,25.21367521,0.975243811,61.96581197,95.66111331,1039,10.3,12.82051282,11596779,2017,Benin
0.574,2937071767,56.51223975,0.883076923,34.7902082,10.49193344,1651,226,8.69755205,9140114,2005,Guinea
0.398684722,34887512227,53.73489852,1993.423611,43.72619778,153.9695665,121,0,2.538903707,1991674,2001,Kuwait
1.044,12606338449,38.26211835,25.26621491,35.49399279,10.71407078,619,5.4,26.24388887,2076694,2019,North Macedonia
2.6262,5.74094E+11,3.556469424,3.78961039,38.31391364,178.2475642,624,171,58.12961694,9449213,2011,Sweden
1.271090909,19452000520,89.77975749,90.79220779,8.265280871,38.44993227,125,1.4,1.954961643,2374653,2001,Oman
5.596,1.13211E+11,5.646696275,9.664939551,15.04214629,20.33025964,589,6,79.31115744,10087065,2005,Hungary
0.183349192,34429023435,30.54981253,1.080431302,50.65862134,163.5366153,667,16.94,18.79380671,1927174,2018,Latvia
8.679022222,2.29902E+11,61.50197102,17.43826044,12.86392017,22.56979354,854,38,25.63410881,10401062,2014,Portugal
3.493,2735558726,91.41139422,2.277053455,3.721729173,1.930207044,1834,190.4,4.86687661,5852970,2005,Lao PDR
5.305,5836138127,94.34495759,3.458279009,2.450518379,1.721702617,1834,190.4,3.204524034,6229930,2009,Lao PDR
0.847,8414351672,4.277097423,12.57796258,15.93858527,8.061257208,450,1.62,79.78431731,2860699,2011,Moldova
0.1459,3225652000,8.430431803,0.264311594,54.96915696,22.12251485,2391,200,36.60041124,4519398,2014,Liberia
5.184,49964825081,89.35185185,12.96324081,10.16589506,8.609021318,1071,84,0.482253086,50814552,2014,Tanzania
10.97,52909294792,72.17029665,48.44336498,5.954676327,4.304332794,447,8.115,21.87502702,9054332,2010,Azerbaijan
1.12434,12319830437,53.29348774,6.756850962,32.40923564,9.638438252,1485,26.9,14.29727662,2900401,2012,Albania
0.9908,10953485244,74.38433589,1.420501792,17.98950343,18.07729221,1604,273,7.626160678,15493253,2001,Cameroon
0.85,8709138765,4.402357958,12.62251262,16.39282579,7.985433528,450,1.62,79.20481625,2860324,2012,Moldova
0.0438,2579421686,8.675799087,2.565905097,45.66210046,47.45276855,788,5.23,45.66210046,2037677,2011,Lesotho
9.23,1.60034E+11,64.14111044,129.8719572,33.97474444,18.55802992,89,11.247,1.884145119,40339329,2016,Algeria
71.65,2.3599E+11,84.99651082,130.5100182,13.32868109,4.09680576,18.1,1,1.674808095,89200054,2011,"Egypt, Arab Rep."
9.253875,94641378693,59.12793289,1.385310629,29.36202402,18.37663723,3240,2145,11.51004309,41057687,2003,Colombia
1.3568,5321012192,85.9375,17.50483809,10.546875,3.322357369,1181,16.14,3.515625,13889423,2008,Malawi
27.865,45231428571,94.29777492,143.5600206,2.700865708,1.64041004,161,1.405,3.001359376,6158420,2019,Turkmenistan
1.3568,6028487929,85.9375,17.50483809,10.546875,4.109213745,1181,16.14,3.515625,15581251,2012,Malawi
1.068,4402969226,94.19475655,77.55991285,3.867041199,3.922885756,788,2.64,1.938202247,1151390,2017,Eswatini
1.426371429,9522763154,84.35991427,13.1656953,12.52929511,8.819646844,1440,13.007,3.110790618,9420826,2007,Haiti
13.9644,16369724433,87.52774397,124.3601389,8.800505955,1.095787709,252,7.132,3.671750078,18983373,2017,Syrian Arab Republic
12.99768,15749753805,91.26244068,91.14782609,4.297690049,2.861578051,1712,52.8,4.439869269,18911727,2001,Sri Lanka
0.9427,50567734886,0.265223849,6.373901285,17.51538298,44.19932618,1162,18.67,82.21939317,2039669,2009,Slovenia
36.505,1.80575E+12,8.458601291,3.759526262,13.891339,42.35901547,537,2850,77.6500597,35437435,2014,Canada
0.1391,12455410056,28.97196262,0.502166065,60.891445,77.29355895,1831,164,10.13659238,1549774,2007,Gabon
0.67,62327983580,10.95890411,1.489550912,62.60273973,85.38191092,1113,37.7,26.02739726,4065253,2019,Croatia
6.707,3.19112E+11,45.64504373,3.43948718,24.45335277,49.65867957,2875,580,29.9016035,31975806,2017,Malaysia
0.309,15982282462,4.347826087,18.68198307,62.02898551,63.38524254,2200,3.84,33.62318841,1369075,2005,Trinidad and Tobago
9.9158,61762635000,81.4277072,6.782352941,13.0369026,7.741088009,2274,442.4,5.5353902,14496797,2008,Ecuador
1.068,4063245671,94.19475655,77.55991285,3.867041199,3.804537145,788,2.64,1.938202247,1133936,2015,Eswatini
9.4971,9043715356,98.13522023,8.311832662,1.554158638,1.727216934,1500,198.2,0.310621137,26518971,2006,Nepal
0.3362,23797686966,4.358037578,20.32648126,62.00417537,70.96121458,2200,3.84,33.63778706,1478607,2017,Trinidad and Tobago
1.607,9757034457,73.30429372,4.621268764,19.60174238,9.194859581,1976,90.66,7.093963908,7564613,2005,Honduras
0.164,8234846805,42.68292683,0.222856366,48.7804878,75.21778371,1940,170,8.53690277,284968,2001,Iceland
8.281,2.41764E+12,13.08179223,14.11935209,71.50304083,313.6445267,1220,145,15.41516694,62276270,2009,United Kingdom
1.0884,27507499709,67.71407571,1.560430108,22.67548695,23.3273919,1604,273,9.610437339,19878036,2010,Cameroon
12.64153636,1.78584E+12,9.388458226,21.5541967,52.48349124,189.8024027,1220,145,38.12805053,59370479,2002,United Kingdom
0.214075,21652505597,16.31847725,0.290902297,39.22934076,78.07723746,1940,170,44.45218199,311566,2007,Iceland
9.7565,1.17082E+11,57.96648388,1.460553892,28.70394096,18.35947112,3240,2145,13.32957516,41648268,2004,Colombia
0.692,3772857145,55.34682081,16.74733785,29.58092486,9.614555972,619,5.4,15.07225434,2026350,2000,North Macedonia
1.704,6.95201E+11,9.234052371,6.498855835,53.69708156,421.4392392,1537,40.4,37.06886607,8451840,2017,Switzerland
7.32,17071162084,95.90163934,4.771838331,1.775956284,2.2546033,1834,190.4,2.322404372,6997917,2017,Lao PDR
1.825878788,24615267664,75.65306868,1.38881782,15.91263651,14.72250806,1130,117,8.434294819,5645148,2008,Paraguay
0.7701,1.36197E+11,62.272,3850.5,35.864,148.6332925,121,0,1.864,4441100,2019,Kuwait
0.05114,42910146296,0.266984675,4.240464345,86.01000303,976.0885633,934,1,13.7230123,472637,2006,Luxembourg
1.8546,47797551588,5.510149486,13.37130497,8.73854064,21.42742014,656,15.46,85.75130987,3198231,2008,Lithuania
11.7792,2.17827E+11,8.593912825,40.77258567,18.53791281,25.50772026,600,53.6,72.86817437,38204570,2003,Poland
62.73333333,1.22264E+12,19.93957704,3.989540705,20.24169184,19.0776882,460,4312,59.81873112,142785349,2009,Russian Federation
0.854,3408244549,6.048673362,12.68191268,13.67151633,6.759191893,450,1.62,80.2798103,2880967,2006,Moldova
0.944,54331588482,0.31779661,6.382691007,18.00847458,53.37193522,1162,18.67,81.67372881,2088385,2019,Slovenia
5.72,75350633011,83.19039451,817.1428571,12.00686106,11.16138302,56,0.7,4.802744425,5985221,2013,Libya
7.707,6605139933,92.68929504,50.03895598,2.924281984,0.722990071,533,48.93,4.386422977,5607200,2012,Kyrgyz Republic
9.802,1.71767E+11,63.76409864,137.9203602,34.41024661,18.09381748,89,11.247,1.825654751,42705368,2019,Algeria
0.293544546,3922247990,71,0.897141031,24.33333333,19.10436728,285,6.16,4.666666667,1819141,2000,Namibia
0.165,13825302536,42.42424242,0.224215247,49.09090909,82.78265219,1940,170,8.484848485,292074,2004,Iceland
0.0448,60071584216,1.5625,3.714759536,94.19642857,1340.883576,934,1,4.464285714,569604,2015,Luxembourg
3.66,57236013086,86.61202186,9.786096257,11.20218579,14.50205572,1300,92.2,2.18579235,3391662,2014,Uruguay
0.818,6547420134,51.43031785,7.820267686,45.91687042,9.033877134,748,12.5,2.652811736,14316242,2006,Burkina Faso
6.707,3.58792E+11,45.64504373,3.43948718,24.45335277,52.06369261,2875,580,29.9016035,32399271,2018,Malaysia
1.923821111,15999890000,67.56373938,12.00137936,22.3796034,10.30691439,1784,15.63,10.05665722,6034436,2006,El Salvador
29.197,1.3708E+12,57.68350374,85.22183304,26.2330632,47.31588482,1274,64.85,16.08343306,50428893,2013,"Korea, Rep."
6.958,87133000000,64.93749102,23.93944607,24.42879724,12.52270767,1335,38.12,10.63371174,11339894,2015,Cuba
0.0849,3378314600,58.89281508,0.29737303,29.79976443,44.66432317,2592,28.55,11.30742049,890648,2007,Fiji
9.079288889,2.63416E+11,69.38010948,18.24249325,11.13050984,23.24108672,854,38,19.48938068,10558177,2008,Portugal
1.157939394,9624440836,74.75923794,0.880763211,16.86381241,19.31722682,1130,117,8.376949649,5416324,2004,Paraguay
0.6836,38019265626,10.51784669,0.226883505,68.00760679,58.91542213,1543,900,21.47454652,84283273,2017,"Congo, Dem. Rep."
0.07,5324250000,67.65432099,87.5,24.69135802,68.71672941,1422,0.08,7.654320988,280180,2019,Barbados
2.644545455,3.70275E+11,52.17550542,1763.030303,47.02058306,140.0147874,78,0.15,0.803911515,8916899,2015,United Arab Emirates
55.14,86196265192,92.08139872,158.1301979,4.365568775,1.563225702,206,16.34,3.553032502,31298900,2015,Uzbekistan
23.38,8.03616E+11,81.56355802,974.1666667,13.05016928,29.04735761,59,2.4,5.386272699,35827362,2019,Saudi Arabia
0.577953846,1.15419E+11,56.49168624,2889.769231,41.35872998,165.8370074,121,0,2.14958378,2943356,2010,Kuwait
0.223,3873308389,34.08071749,3.391634981,63.0941704,15.77480599,1168,11.5,2.825112108,6926635,2012,Togo
2.464,8647936748,61.84229919,49.70748437,30.90375829,3.380780649,562,6.859,7.25394252,2964296,2009,Armenia
222.635,1.1191E+12,85.2067285,29.69654528,10.69014306,4.713231239,2702,2018.7,4.103128439,269582878,2019,Indonesia
3.6242,45780077488,79.25144518,92.02447757,18.2827656,12.6317746,207,4.195,2.465789216,11557779,2015,Tunisia
4.39208065,5.02765E+11,1.041040219,53.95676474,16.82573839,108.3255747,847,12,79.0058352,11375158,2017,Belgium
2.8425,3.8619E+11,29.722789,2.161596958,32.60043622,123.7093312,1414,382,37.67677478,4828726,2009,Norway
1.3652,42085379454,87.16751006,97.51428571,8.589593876,39.37531708,125,1.4,4.242896069,2605700,2007,Oman
12.085,33050343783,69.93480033,53.36718923,4.898125509,3.072482856,447,8.115,25.16707416,8581300,2007,Azerbaijan
26.935,32333780383,96.19454242,118.6563877,3.527009467,3.199616025,250,4,0.278448116,41999059,2018,Sudan
0.56125,2950198649,53.65116997,0.863461539,37.07699365,10.05426663,1651,226,9.271836383,8577790,2002,Guinea
0.6332,4018365247,44.44093493,15.32429816,33.49652558,10.33722245,619,5.4,22.06253948,2020157,2002,North Macedonia
1.155533333,40429700000,40.15461836,0.859516017,59.04921248,39.41672063,2928,136.6,0.796169157,3754862,2012,Panama
36.75,1.32475E+12,69.51229497,50.10224949,12.55151333,31.3538078,636,111.2,17.9361917,46773055,2012,Spain
10.705,1.12091E+11,41.55507945,13.87017362,21.96036422,8.916744876,565,55.1,36.48455633,44831135,2017,Ukraine
0.0409,375614126.2,62.59168704,1.876146789,35.94132029,8.359449253,3200,2.18,1.466992665,208036,2017,Sao Tome and Principe
0.01,653845122.9,47,0.833333333,48,72.30680203,900,1.2,5,592683,2005,Comoros
0.54,3414055566,41.48148148,3.964757709,18.14814815,10.50515182,241,34.8,40.37037037,2581242,2006,Mongolia
2.374363617,17814284622,90.47283443,12.62287941,8.506521298,6.22054312,686,25.8,1.020644273,12875880,2011,Senegal
9.4971,21573862467,98.13522023,8.311832662,1.554158638,2.147561468,1500,198.2,0.310621137,27266399,2011,Nepal
0.0050125,1052121055,0,16.70833333,96.17706237,456.1072953,1972,0.03,3.822937626,297226,2003,Maldives
10.19793414,1.34796E+11,74.8951801,20.49012284,9.745477948,19.48217463,854,38,15.35934195,10419631,2002,Portugal
0.8796,10950392220,76.4211005,4.294921875,11.78944975,12.44928629,322,15,11.78944975,14140274,2015,Chad
0.852,2988348836,8.299898683,12.65221265,13.01722391,6.464750525,450,1.62,78.68287741,2888985,2005,Moldova
33.231,29455165595,88.55573591,5.801501397,9.951664201,1.248577214,2091,1002.8,1.492599891,49015836,2009,Myanmar
647.5,1.67562E+12,90.40735874,66.49209283,7.358738502,2.372042522,1083,1446,2.23390276,1240613620,2010,India
0.1551,32234973404,33.31031308,133.7068966,63.44383057,207.3208239,83,0.004,3.245856354,1409661,2016,Bahrain
18.28,32375280321,30.00547046,23.68489246,18.11269147,3.820369937,565,55.1,51.89277899,49176500,2000,Ukraine
0.1459,2791614000,8.430431803,0.264311594,54.96915696,20.21251081,2391,200,36.60041124,4331740,2012,Liberia
1.491142857,5795568205,79.16551005,2.60143555,16.34903466,5.501756427,2280,156.21,4.485455294,5386223,2004,Nicaragua
1.7498,17022870405,0.635954158,18.93722944,4.631336152,12.43456105,626,12.71,94.73270969,1346810,2006,Estonia
0.9069,41608435922,52.37281701,100.4430169,44.58048595,44.47021168,111,0.682,3.046697039,10215381,2017,Jordan
0.0438,2114428033,8.675799087,2.565905097,45.66210046,55.81823242,788,5.23,45.66210046,2143872,2016,Lesotho
0.0047,4379136462,0,15.66666667,94.91525424,929.7643613,1972,0.03,5.084745763,454252,2016,Maldives
0.86744,2742815195,77.4923914,4.235546875,11.2538043,5.019580838,322,15,11.2538043,9196366,2003,Chad
9.9158,1.08108E+11,81.4277072,6.782352941,13.0369026,10.25657438,2274,442.4,5.5353902,17343740,2019,Ecuador
0.6510335,3.14851E+11,3.144735154,108.5055833,45.4050463,459.4241674,2497,0.6,51.45021855,5469724,2014,Singapore
0.081,3059500000,67.65432099,101.25,24.69135802,54.55874993,1422,0.08,7.654320988,264657,2000,Barbados
2.448285714,16095337094,72.39467849,20.18372394,23.37495624,16.89040508,630,20.7,4.23036527,34791836,2004,Kenya
5.186,17070866299,97.85962206,8.00308642,2.063247204,2.950443669,282,60,0.077130737,19934298,2018,Mali
57.307,4.01296E+11,90.37448086,23.01393518,4.77960423,7.002572765,1622,224.51,4.845914913,70294397,2015,Thailand
0.01,905341090.6,47,0.833333333,48,80.30130199,900,1.2,5,642493,2009,Comoros
1.3824,35399582929,49.14586071,44.85399092,21.28777924,30.24655846,661,4.8,29.56636005,4951135,2009,Lebanon
188.4584375,8.92969E+11,82.2686775,25.13784681,9.65261601,3.705976085,2702,2018.7,8.078706494,247099697,2011,Indonesia
0.658,11997800760,36.47416413,4.226075787,29.33130699,18.23373976,900,26,34.19452888,11194299,2015,South Sudan
1.5308,7423313549,77.21428105,2.670621075,17.98185497,6.11634842,2280,156.21,4.803863978,5607453,2007,Nicaragua
1.5992,1779523344,93.67974019,15.71232069,4.740194854,2.132070832,92,0.4,1.580064951,2695003,2000,Mauritania
10.08,1369688498,93.75,65.44604597,3.174603175,0.349077745,533,48.93,3.075396825,4898400,2000,Kyrgyz Republic
0.101,2258500000,67.72277228,1.260294485,11.28712871,21.91089669,1705,15.26,20.99009901,367313,2016,Belize
8.838190909,32437389116,90.2570559,27.02810676,9.164771482,3.993703538,848,122,0.578172621,86755585,2009,Ethiopia
5.082578947,3468337909,98.17850449,7.84348603,1.691018857,1.420500899,282,60,0.130476654,11583824,2001,Mali
35.87,1.02478E+11,87.81711737,5.723339482,10.03624198,3.791467517,2666,105,2.146640647,146706810,2009,Bangladesh
6.214,4.70922E+11,0.593505219,76.33906634,11.74786483,68.89473336,847,12,87.65862995,10625700,2007,Belgium
14.0094,67539427671,87.52774397,124.760887,8.800505955,2.519578418,252,7.132,3.671750078,22730733,2011,Syrian Arab Republic
0.2819,11335179561,69.79166667,0.861552567,25.34722222,40.20993104,285,6.16,4.861111111,2282704,2015,Namibia
0.046,17912908766,4.362050164,0.027446301,69.46564886,267.9994333,1646,222,26.17230098,4944861,2014,"Congo, Rep."
14.01007692,3.03861E+11,61.89850118,44.86095717,28.72622491,20.16688993,495,44.8,9.375273907,49491756,2006,South Africa
0.02,521551851.9,5,10,95,25.94503014,2083,0.2,0,70403,2017,Dominica
10.4313006,1.21604E+11,75.91730737,20.95901266,9.234605833,18.90061487,854,38,14.84808679,10362722,2001,Portugal
2.52,3.90517E+11,48.52153205,1680,50.74419528,156.2466096,78,0.15,0.734272673,9068296,2017,United Arab Emirates
7.280081818,1.37211E+11,59.41382662,102.435371,34.93210404,18.69186866,89,11.247,5.654069339,35196037,2009,Algeria
1.968252525,8397912525,91.09038936,1.109499732,6.660268813,8.807191986,1146,303.5,2.249341825,8592656,2000,Bolivia
0.230433333,18074622987,10.13494114,0.313131313,36.89348263,74.137227,1940,170,52.97157623,317414,2008,Iceland
6.1358,2.56378E+11,4.990173263,14.55015414,17.89563959,39.83273877,536,107,77.11418715,5288720,2007,Finland
1.3482,2936019526,90.57917346,13.24621733,7.065619908,3.092378775,92,0.4,2.355206636,3012360,2005,Mauritania
1.0884,39670977333,67.71407571,1.560430108,22.67548695,34.45614361,1604,273,9.610437339,25782341,2019,Cameroon
1.79364375,10766836277,54.86794403,5.842487785,24.10855273,6.1611293,1026,58.13,21.02350324,3814419,2009,Georgia
1.890368,1.80942E+11,1.145173224,315.0613333,46.35202215,112.0945301,2497,0.6,52.50280463,4588599,2007,Singapore
0.01,1195019559,47,0.833333333,48,109.2843782,900,1.2,5,790986,2019,Comoros
0.4134,706370815.6,70.14997581,7.937788018,14.92501209,4.593707715,384,2.8,14.92501209,2392880,2000,Eritrea
0.0456,2796704577,8.771929825,0.027207637,69.12280702,146.8056521,1646,222,22.04678363,3254101,2001,"Congo, Rep."
1.405833333,1.47084E+11,57.31454621,121.2866304,36.6849703,145.4404179,435,0.75,6.000483492,6930100,2005,Israel
1.0884,19509850837,67.71407571,1.560430108,22.67548695,19.84103352,1604,273,9.610437339,17275171,2005,Cameroon
1.813,6410823633,58.19084391,5.905537459,19.74627689,5.014383917,1026,58.13,22.06287921,3902469,2005,Georgia
466.64,1.38156E+13,34.46359698,29.57160963,11.83943554,34.36132153,715,2818,53.69696748,298379912,2006,United States
0.6374,98935222175,5.11600238,2.742685026,58.47709697,129.1383464,824,12.6,36.40690065,5413393,2013,Slovak Republic
29.168,6.27246E+11,55.2069403,85.13718622,29.53399856,30.93273663,1274,64.85,15.25906114,47644736,2002,"Korea, Rep."
0.3379,2003598213,94.08284024,1.413807531,5.029585799,5.929559671,2200,78,0.887573965,743274,2015,Bhutan
0.582,2065001626,94.50171821,11.17511521,5.326460481,3.871110595,384,2.8,0.171821306,3207570,2011,Eritrea
